order_id,customer_id,product_id,order_date,quantity,unit_price,discount,shipping_cost,region,sales_channel,payment_method
O002285,C01401,P0080,2024-04-10,2,6.16,0.0,18.32,North,Online,Credit Card
O002286,C00410,P0062,2025-01-16,1,692.95,0.05,21.74,North,Online,Bank Transfer
O002287,C01123,P0061,2024-11-22,1,549.96,0.2,8.17,Central,Online,Bank Transfer
O002288,C00422,P0019,2025-12-19,1,530.25,0.1,20.69,West,Online,Bank Transfer
O002289,C00937,P0004,2024-01-05,2,778.99,0.0,9.6,North,Retail Store,PayPal
O002290,C00563,P0035,2024-03-03,1,137.3,0.15,18.05,North,Online,PayPal
O002291,C01360,P0046,2024-01-11,1,527.57,0.0,4.76,West,Online,Debit Card
O002292,C00431,P0039,2024-08-31,2,393.4,0.0,13.42,North,Online,Bank Transfer
O002293,C02422,P0060,2025-10-15,1,227.84,0.05,10.92,North,Retail Store,Debit Card
O002294,C01030,P0017,2024-06-06,5,1003.97,0.1,16.64,Central,Online,PayPal
O002295,C01317,P0070,2024-04-22,2,123.58,0.15,9.31,East,Partner,Credit Card
O002296,C02224,P0062,2025-05-19,1,692.95,0.05,24.14,South,Retail Store,Debit Card
O002297,C00961,P0022,2025-08-26,2,910.71,0.1,10.55,North,Online,Credit Card
O002298,C00235,P0022,2024-12-14,2,910.71,0.1,8.69,North,Retail Store,Bank Transfer
O002299,C02129,P0043,2025-10-13,2,255.64,0.2,21.16,Central,Online,Debit Card
O002300,C02218,P0022,2024-11-24,2,910.71,0.15,11.6,South,Retail Store,Debit Card
O002301,C00705,P0003,2025-06-04,1,377.97,0.05,10.65,North,Online,Debit Card
O002302,C00888,P0082,2024-11-22,3,167.02,0.0,6.3,South,Retail Store,Bank Transfer
O002303,C00652,P0023,2024-07-06,4,485.17,0.0,10.44,East,Retail Store,Debit Card
O002304,C01662,P0022,2024-11-03,2,910.71,0.1,22.32,East,Online,PayPal
O002305,C00053,P0012,2024-06-22,3,436.24,0.0,8.97,Central,Partner,Credit Card
O002306,C02349,P0023,2025-08-31,1,485.17,0.0,11.37,West,Retail Store,Bank Transfer
O002307,C01817,P0006,2024-05-17,1,877.9,0.0,21.13,South,Online,PayPal
O002308,C00216,P0075,2025-01-04,2,44.45,0.0,17.06,South,Online,PayPal
O002309,C00077,P0030,2025-09-21,1,490.45,0.15,8.03,West,Retail Store,Debit Card
O002310,C00823,P0069,2025-09-26,1,30.77,0.0,4.61,South,Online,Bank Transfer
O002311,C02425,P0029,2025-01-26,4,306.49,0.15,23.46,South,Online,Credit Card
O002312,C00589,P0060,2025-05-12,2,227.84,0.0,5.0,North,Online,Bank Transfer
O002313,C01713,P0008,2025-04-30,5,967.68,0.2,7.41,West,Online,PayPal
O002314,C02154,P0046,2024-01-11,1,527.57,0.0,7.0,Central,Online,Debit Card
O002315,C01736,P0012,2025-03-31,3,436.24,0.15,17.65,Central,Online,Debit Card
O002316,C00843,P0026,2025-02-24,1,141.49,0.15,8.87,North,Partner,PayPal
O002317,C00382,P0056,2024-11-02,1,239.61,0.0,10.35,West,Retail Store,Bank Transfer
O002318,C01179,P0015,2024-07-20,2,959.82,0.05,14.28,West,Online,Bank Transfer
O002319,C01953,P0054,2024-02-02,2,289.95,0.15,16.1,West,Online,PayPal
O002320,C00738,P0080,2024-02-16,3,6.16,0.05,9.88,Central,Retail Store,Bank Transfer
O002321,C01394,P0013,2025-06-07,2,310.93,0.0,16.44,East,Partner,Bank Transfer
O002322,C02313,P0025,2024-06-25,1,27.18,0.0,8.96,East,Online,Debit Card
O002323,C00898,P0057,2024-11-11,1,363.62,0.0,6.28,Central,Online,Bank Transfer
O002324,C01101,P0045,2025-03-14,3,149.31,0.2,15.38,North,Online,Bank Transfer
O002325,C01838,P0073,2024-01-12,1,162.4,0.2,19.27,South,Online,PayPal
O002326,C01551,P0018,2025-03-04,2,159.0,0.0,6.39,Central,Online,Bank Transfer
O002327,C02113,P0056,2025-12-24,1,239.61,0.15,15.9,North,Online,Credit Card
O002328,C00931,P0065,2024-12-11,2,179.07,0.0,6.42,North,Online,PayPal
O002329,C01601,P0036,2024-08-28,1,250.91,0.1,15.58,North,Retail Store,Credit Card
O002330,C00903,P0062,2025-06-30,1,692.95,0.15,13.5,North,Online,PayPal
O002331,C01682,P0013,2024-10-27,1,310.93,0.1,8.71,Central,Partner,PayPal
O002332,C01873,P0007,2025-02-09,3,787.65,0.0,21.47,East,Online,Bank Transfer
O002333,C01440,P0054,2024-09-19,4,289.95,0.2,19.49,West,Online,Bank Transfer
O002334,C01656,P0071,2024-03-09,1,111.79,0.0,14.19,Central,Partner,Credit Card
O002335,C02120,P0078,2025-08-07,1,210.4,0.0,23.3,Central,Online,Bank Transfer
O002336,C00684,P0074,2024-04-22,1,18.14,0.1,18.19,West,Online,Credit Card
O002337,C02303,P0050,2024-01-21,1,668.03,0.0,3.25,East,Online,Bank Transfer
O002338,C00150,P0030,2025-12-23,1,490.45,0.0,7.25,South,Partner,Debit Card
O002339,C01624,P0062,2025-10-22,2,692.95,0.0,13.1,Central,Online,Bank Transfer
O002340,C00493,P0071,2024-05-18,1,111.79,0.0,23.0,South,Online,Bank Transfer
O002341,C01152,P0011,2025-09-21,1,620.88,0.1,9.9,Central,Online,Bank Transfer
O002342,C02058,P0043,2025-11-23,2,255.64,0.2,19.41,East,Online,Bank Transfer
O002343,C02346,P0054,2024-07-28,1,289.95,0.2,24.72,West,Online,Bank Transfer
O002344,C00099,P0041,2025-10-14,1,93.16,0.0,15.35,North,Retail Store,PayPal
O002345,C00570,P0016,2025-12-12,2,377.26,0.0,19.71,South,Retail Store,Bank Transfer
O002346,C00319,P0070,2025-02-15,2,123.58,0.05,7.13,North,Online,Bank Transfer
O002347,C00251,P0009,2025-02-15,3,285.48,0.1,13.18,South,Partner,Credit Card
O002348,C02377,P0075,2024-06-30,3,44.45,0.1,17.64,South,Retail Store,Credit Card
O002349,,P0069,2024-06-12,2,30.77,0.1,24.23,Central,Online,PayPal
O002350,C00836,P0030,2025-04-19,1,490.45,0.15,14.51,East,Partner,Credit Card
O002351,C01262,P0079,2024-09-25,1,95.49,0.1,7.14,West,Online,Credit Card
O002352,C02423,P0069,2025-12-04,5,30.77,0.0,17.68,West,Partner,Credit Card
O002353,C00973,P0042,2024-11-05,2,68.63,0.15,5.04,West,Retail Store,Credit Card
O002354,C01470,P0073,2025-09-17,5,162.4,0.05,15.97,West,Online,Bank Transfer
O002355,C00261,P0079,2024-12-14,3,95.49,0.05,8.32,West,Online,PayPal
O002356,C02488,P0068,2024-06-15,5,236.64,0.0,17.32,Central,Online,PayPal
O002357,C01005,P0007,2025-12-15,1,787.65,0.2,12.98,Central,Retail Store,Credit Card
O002358,C02207,P0015,2025-02-28,2,959.82,0.2,16.77,South,Partner,Bank Transfer
O002359,C01111,P0085,2024-08-15,2,128.94,0.0,4.82,Central,Partner,Credit Card
O002360,C01035,P0075,2025-11-04,1,44.45,0.2,9.89,North,Retail Store,Credit Card
O002361,C00819,P0058,2024-02-17,1,524.63,0.0,11.78,North,Partner,Debit Card
O002362,C01223,P0006,2025-04-01,4,877.9,0.0,14.15,East,Online,Credit Card
O002363,C00269,P0059,2024-06-12,1,534.37,0.1,14.88,South,Online,Bank Transfer
O002364,C01213,P0039,2025-06-23,1,393.4,0.0,12.8,North,Retail Store,Credit Card
O002365,C02115,P0065,2025-11-06,2,179.07,0.0,16.94,West,Partner,Debit Card
O002366,C01913,P0081,2024-10-09,1,51.36,0.05,23.58,Central,Online,Bank Transfer
O002367,C00461,P0077,2025-01-29,4,70.81,0.0,11.32,North,Retail Store,Bank Transfer
O002368,C00064,P0072,2024-02-03,2,12.41,0.2,12.77,South,Online,Credit Card
O002369,C00718,P0054,2024-07-18,2,289.95,0.0,9.84,Central,Online,Debit Card
O002370,C02437,P0049,2025-10-07,2,63.33,0.15,22.75,South,Online,Bank Transfer
O002371,C00333,P0023,2024-01-12,3,485.17,0.0,9.21,North,Retail Store,Debit Card
O002372,C01532,P0028,2025-02-21,2,406.01,0.1,24.03,West,Online,Debit Card
O002373,C01879,P0047,2024-09-11,1,601.35,0.1,11.61,South,Partner,Bank Transfer
O002374,C00241,P0032,2025-09-16,1,175.67,0.2,23.16,Central,Online,Debit Card
O002375,C01203,P0032,2025-01-19,1,175.67,0.2,3.45,North,Retail Store,PayPal
O002376,C01454,P0029,2025-12-16,3,306.49,0.0,18.25,East,Online,Credit Card
O002377,C01801,P0048,2024-10-12,2,134.14,0.0,21.41,Central,Partner,PayPal
O002378,C02090,P0070,2024-05-30,1,123.58,0.2,24.96,South,Retail Store,Bank Transfer
O002379,C01019,P0067,2025-01-13,1,435.6,0.15,24.98,Central,Online,Debit Card
O002380,C00521,P0030,2025-03-14,1,490.45,0.05,8.88,West,Retail Store,Bank Transfer
O002381,C00302,P0017,2025-01-16,2,1003.97,0.1,5.53,East,Retail Store,Debit Card
O002382,C00207,P0033,2024-07-09,2,454.27,0.05,15.18,North,Online,Bank Transfer
O002383,C00528,P0002,2025-01-28,1,1224.79,0.0,6.48,South,Partner,Bank Transfer
O002384,C01413,P0049,2025-09-16,6,63.33,0.1,15.73,South,Retail Store,Debit Card
O002385,C02471,P0071,2024-09-10,1,111.79,0.2,21.97,South,Online,Bank Transfer
O002386,C01638,P0072,2025-06-11,2,12.41,0.05,10.87,North,Online,Debit Card
O002387,C01777,P0002,2024-11-04,1,1224.79,0.0,14.27,West,Online,Credit Card
O002388,C01031,P0078,2024-09-09,1,210.4,0.0,24.46,North,Retail Store,Debit Card
O002389,C02456,P0011,2024-06-07,6,620.88,0.05,22.68,North,Online,Credit Card
O002390,C01187,P0039,2024-02-20,2,393.4,0.15,5.8,West,Retail Store,Bank Transfer
O002391,C00276,P0040,2025-10-29,2,255.42,0.2,18.95,East,Online,PayPal
O002392,C02311,P0010,2024-08-10,1,366.28,0.0,9.73,East,Online,Bank Transfer
O002393,C02227,P0061,2024-05-15,1,549.96,0.1,21.24,South,Online,PayPal
O002394,C01572,P0039,2024-06-12,3,393.4,0.15,9.18,North,Partner,Debit Card
O002395,C00047,P0043,2025-09-27,5,255.64,0.15,7.75,South,Online,Debit Card
O002396,C00951,P0004,2025-08-06,5,778.99,0.05,16.5,West,Online,Credit Card
O002397,C01070,P0072,2025-09-27,1,12.41,0.1,17.1,South,Partner,Credit Card
O002398,C01516,P0052,2025-06-30,1,120.9,0.0,8.04,North,Online,PayPal
O002399,C00012,P0058,2025-09-22,1,524.63,0.0,15.37,Central,Partner,Bank Transfer
O002400,C01968,P0020,2025-10-29,4,797.9,0.15,21.62,South,Partner,PayPal
O002401,C00028,P0040,2024-09-10,3,255.42,0.0,18.49,East,Online,Credit Card
O002402,C01303,P0029,2024-03-15,2,306.49,0.05,21.63,North,Retail Store,PayPal
O002403,C00398,P0002,2024-02-23,2,1224.79,0.05,4.15,East,Online,Debit Card
O002404,C01433,P0008,2024-08-19,1,967.68,0.2,24.23,East,Online,Debit Card
O002405,C00601,P0043,2025-09-28,3,255.64,0.1,15.79,North,Online,Credit Card
O002406,C02113,P0062,2024-07-17,1,692.95,0.0,20.73,North,Online,Debit Card
O002407,C01272,P0036,2025-04-04,1,250.91,0.1,13.6,Central,Online,PayPal
O002408,C00106,P0057,2025-07-01,1,363.62,0.0,24.7,South,Retail Store,PayPal
O002409,C00022,P0061,2025-02-27,1,549.96,0.2,20.19,North,Retail Store,Credit Card
O002410,C00140,P0072,2024-12-31,1,12.41,0.15,21.94,Central,Online,Debit Card
O002411,C02430,P0045,2024-03-21,1,149.31,0.05,3.33,Central,Online,PayPal
O002412,C00301,P0072,2024-12-28,2,12.41,0.0,18.9,North,Online,Credit Card
O002413,C00391,P0042,2025-04-07,1,68.63,0.15,17.55,Central,Retail Store,Bank Transfer
O002414,C01020,P0078,2025-11-13,1,210.4,0.05,20.98,North,Online,Bank Transfer
O002415,C00012,P0007,2024-10-18,1,787.65,0.0,18.63,Central,Partner,Credit Card
O002416,C01307,P0040,2024-04-30,2,255.42,0.0,16.09,West,Partner,Debit Card
O002417,C02237,P0020,2024-07-01,1,797.9,0.1,15.74,Central,Online,Debit Card
O002418,C01613,P0021,2024-02-10,1,747.29,0.0,17.9,East,Partner,Bank Transfer
O002419,C01142,P0081,2025-12-11,3,51.36,0.15,5.91,South,Online,Credit Card
O002420,C01318,P0021,2025-09-14,2,747.29,0.0,8.86,West,Partner,Bank Transfer
O002421,C01792,P0077,2024-07-30,4,70.81,0.15,5.47,West,Online,Bank Transfer
O002422,C00228,P0025,2025-09-11,6,27.18,0.0,13.82,East,Online,Credit Card
O002423,C02078,P0007,2025-03-18,2,787.65,0.1,24.83,East,Retail Store,Bank Transfer
O002424,C00175,P0077,2024-06-21,1,70.81,0.15,14.67,West,Retail Store,Credit Card
O002425,C01156,P0029,2024-03-21,1,306.49,0.15,20.74,West,Partner,Debit Card
O002426,C01551,P0013,2024-04-08,1,310.93,0.0,10.22,Central,Online,Credit Card
O002427,C01636,P0031,2024-07-09,2,350.4,0.0,3.23,South,Online,Bank Transfer
O002428,C01863,P0088,2025-11-19,6,89.32,0.0,16.01,North,Online,Debit Card
O002429,C01927,P0087,2024-01-08,2,50.59,0.0,9.17,East,Online,PayPal
O002430,C00233,P0069,2025-11-26,4,30.77,0.2,4.3,East,Online,Debit Card
O002431,C00261,P0038,2025-02-03,3,323.52,0.2,18.91,West,Retail Store,PayPal
O002432,C02362,P0035,2025-03-07,4,137.3,0.05,5.48,East,Retail Store,Bank Transfer
O002433,C01669,P0024,2024-09-11,1,774.35,0.2,10.67,North,Online,Credit Card
O002434,C00056,P0018,2025-01-28,1,159.0,0.1,10.91,Central,Online,Debit Card
O002435,C02276,P0058,2024-01-07,1,524.63,0.05,9.94,West,Online,Credit Card
O002436,C00213,P0051,2024-08-30,1,320.03,0.05,10.85,West,Online,Credit Card
O002437,C00530,P0068,2025-10-18,1,236.64,0.15,16.54,Central,Online,Credit Card
O002438,C02408,P0016,2024-01-12,4,377.26,0.1,24.74,South,Online,Credit Card
O002439,C00241,P0031,2025-10-16,1,350.4,0.0,10.13,Central,Online,PayPal
O002440,C00820,P0059,2025-01-14,2,534.37,0.15,21.79,South,Online,Debit Card
O002441,C02354,P0084,2024-07-10,5,185.31,0.0,3.47,Central,Online,Bank Transfer
O002442,C01899,P0045,2025-05-19,5,149.31,0.15,24.58,South,Online,PayPal
O002443,C02419,P0018,2024-02-14,1,159.0,0.15,18.1,North,Online,PayPal
O002444,C01350,P0029,2025-06-10,1,306.49,0.1,18.66,North,Online,Credit Card
O002445,C02439,P0050,2024-12-22,2,668.03,0.1,19.65,East,Online,PayPal
O002446,C01631,P0052,2024-06-09,4,120.9,0.1,5.86,West,Retail Store,PayPal
O002447,C02021,P0079,2025-05-21,1,95.49,0.15,7.78,Central,Online,Credit Card
O002448,C01673,P0014,2025-03-06,3,1303.2,0.0,12.57,Central,Online,Credit Card
O002449,C01214,P0058,2025-10-17,1,524.63,0.05,2.86,West,Partner,Bank Transfer
O002450,C00806,P0046,2024-03-05,1,527.57,0.0,23.99,West,Online,PayPal
O002451,C00018,P0009,2025-03-27,1,285.48,0.15,12.02,East,Retail Store,Credit Card
O002452,C00385,P0041,2025-03-09,1,93.16,0.1,10.9,West,Online,Credit Card
O002453,C00735,P0033,2024-11-05,1,454.27,0.0,12.45,South,Online,PayPal
O002454,C01087,P0008,2025-12-27,1,967.68,0.0,7.31,West,Retail Store,PayPal
O002455,C01311,P0060,2025-08-20,1,227.84,0.15,19.57,North,Online,Credit Card
O002456,C02150,P0082,2025-08-12,2,167.02,0.05,21.57,Central,Partner,PayPal
O002457,C01658,P0075,2024-08-07,2,44.45,0.05,6.88,South,Partner,Debit Card
O002458,C01321,P0078,2025-05-21,1,210.4,0.15,14.81,South,Online,Bank Transfer
O002459,C00029,P0048,2025-12-04,2,134.14,0.2,24.86,West,Online,Debit Card
O002460,C01959,P0061,2024-03-31,2,549.96,0.0,15.18,West,Partner,Credit Card
O002461,C00672,P0004,2025-09-09,1,778.99,0.05,21.63,Central,Online,Debit Card
O002462,C00589,P0078,2025-12-16,2,210.4,0.2,15.22,North,Retail Store,Debit Card
O002463,C01659,P0038,2024-09-22,1,323.52,0.2,9.75,East,Online,Debit Card
O002464,C00672,P0051,2025-04-16,1,320.03,0.2,8.31,Central,Online,Debit Card
O002465,C01800,P0061,2024-08-30,2,549.96,0.15,17.16,North,Online,PayPal
O002466,C00192,P0018,2024-09-01,2,159.0,0.0,18.0,Central,Online,PayPal
O002467,C00001,P0009,2025-03-09,2,285.48,0.0,14.12,South,Retail Store,Debit Card
O002468,C01202,P0018,2024-08-05,5,159.0,0.05,22.51,North,Retail Store,Debit Card
O002469,C00038,P0087,2025-05-09,1,50.59,0.0,21.46,North,Partner,PayPal
O002470,C01402,P0017,2025-02-02,1,1003.97,0.05,7.04,North,Online,Credit Card
O002471,C00906,P0016,2024-01-31,1,377.26,0.2,24.66,Central,Online,PayPal
O002472,C00875,P0087,2024-06-07,1,50.59,0.2,23.06,North,Online,Debit Card
O002473,C02019,P0058,2025-04-23,2,524.63,0.0,22.45,North,Partner,Bank Transfer
O002474,C02074,P0005,2025-02-11,1,916.2,0.0,23.32,Central,Retail Store,Credit Card
O002475,C01815,P0001,2024-07-31,2,171.14,0.0,10.04,North,Online,Credit Card
O002476,C01283,P0022,2025-09-30,2,910.71,0.0,4.41,East,Online,PayPal
O002477,C00154,P0082,2025-04-29,3,167.02,0.0,22.7,East,Retail Store,Debit Card
O002478,C01107,P0003,2025-11-22,2,377.97,0.05,13.89,East,Online,PayPal
O002479,C01754,P0059,2025-03-06,1,534.37,0.1,21.18,South,Partner,Bank Transfer
O002480,C00057,P0006,2024-09-07,3,877.9,0.0,16.77,North,Retail Store,PayPal
O002481,C01653,P0034,2025-02-25,3,186.26,0.0,9.59,South,Online,PayPal
O002482,C01990,P0083,2025-08-23,1,64.02,0.1,19.34,West,Partner,Bank Transfer
O002483,C02219,P0036,2025-09-04,3,250.91,0.0,3.27,Central,Online,Bank Transfer
O002484,C01291,P0041,2024-01-15,4,93.16,0.1,5.72,East,Retail Store,Debit Card
O002485,C01708,P0056,2024-10-30,1,239.61,0.0,22.6,South,Retail Store,PayPal
O002486,C00416,P0017,2024-04-13,1,1003.97,0.1,17.36,East,Online,Credit Card
O002487,C00428,P0043,2025-09-22,1,255.64,0.0,2.59,Central,Online,Credit Card
O002488,C00300,P0024,2025-12-02,2,774.35,0.15,5.59,North,Retail Store,Debit Card
O002489,C00791,P0076,2025-06-27,3,145.15,0.0,6.38,North,Partner,PayPal
O002490,C00662,P0044,2025-02-11,3,236.62,0.15,3.94,Central,Online,Bank Transfer
O002491,C02103,P0065,2025-06-22,1,179.07,0.0,3.8,North,Online,Bank Transfer
O002492,C02240,P0038,2024-03-10,1,323.52,0.0,24.72,South,Online,Credit Card
O002493,C00819,P0033,2025-08-12,2,454.27,0.05,11.31,North,Online,PayPal
O002494,C01330,P0066,2025-03-14,2,718.11,0.1,6.84,East,Online,Bank Transfer
O002495,C02219,P0031,2024-01-04,4,350.4,0.2,7.03,Central,Partner,Debit Card
O002496,C00489,P0007,2025-07-10,1,787.65,0.0,11.52,Central,Online,Bank Transfer
O002497,C00031,P0013,2025-03-04,1,310.93,0.0,23.9,West,Retail Store,Bank Transfer
O002498,C01354,P0064,2025-11-12,4,131.5,0.05,22.49,West,Online,PayPal
O002499,C01443,P0013,2024-06-25,1,310.93,0.05,3.68,West,Online,Credit Card
O002500,C02146,P0058,2024-12-11,2,524.63,0.2,9.05,Central,Online,Debit Card
O002501,C00236,P0046,2024-03-14,1,527.57,0.0,5.96,West,Online,Credit Card
O002502,C01052,P0039,2024-09-23,1,393.4,0.1,23.49,East,Online,Bank Transfer
O002503,C00021,P0019,2024-07-25,1,530.25,0.05,2.88,West,Partner,Bank Transfer
O002504,C00956,P0041,2025-04-26,4,93.16,0.15,24.06,South,Online,Credit Card
O002505,C01673,P0025,2024-02-16,4,27.18,0.0,5.96,Central,Retail Store,PayPal
O002506,C00870,P0066,2025-10-20,1,718.11,0.0,18.95,Central,Online,PayPal
O002507,C02215,P0079,2025-07-01,1,95.49,0.1,19.3,West,Retail Store,PayPal
O002508,C00871,P0035,2025-11-15,2,137.3,0.1,21.03,South,Retail Store,Credit Card
O002509,C01949,P0077,2025-05-11,4,70.81,0.2,5.54,South,Partner,Bank Transfer
O002510,C01118,P0044,2024-06-05,2,236.62,0.0,16.21,Central,Online,Bank Transfer
O002511,C02158,P0002,2024-11-01,1,1224.79,0.0,19.45,South,Online,PayPal
O002512,C01547,P0063,2024-11-02,6,117.97,0.0,16.9,Central,Online,Bank Transfer
O002513,C00913,P0074,2024-09-14,2,18.14,0.0,5.66,West,Online,Credit Card
O002514,C01771,P0001,2024-06-21,3,171.14,0.0,20.53,East,Online,Credit Card
O002515,C00369,P0046,2025-06-27,2,527.57,0.2,16.24,North,Online,PayPal
O002516,C00072,P0060,2024-07-14,3,227.84,0.0,15.18,North,Online,Credit Card
O002517,C01803,P0086,2025-04-15,2,172.17,0.1,16.22,South,Online,PayPal
O002518,C00466,P0085,2024-11-12,1,128.94,0.05,7.03,South,Retail Store,Debit Card
O002519,C02052,P0067,2024-05-12,3,435.6,0.0,18.17,East,Retail Store,Bank Transfer
O002520,C01133,P0014,2025-08-07,2,1303.2,0.0,6.29,North,Retail Store,Debit Card
O002521,C01759,P0004,2025-10-20,1,778.99,0.1,6.23,North,Online,PayPal
O002522,C01721,P0062,2024-10-26,4,692.95,0.0,6.83,North,Online,Bank Transfer
O002523,C00011,P0050,2025-02-16,1,668.03,0.1,10.86,North,Online,Credit Card
O002524,C02170,P0012,2025-04-24,2,436.24,0.0,22.44,South,Online,Debit Card
O002525,C01482,P0044,2025-07-30,1,236.62,0.1,23.51,North,Online,Credit Card
O002526,C00626,P0031,2024-05-16,2,350.4,0.0,5.18,South,Online,Bank Transfer
O002527,C02059,P0075,2024-01-28,6,44.45,0.0,3.31,West,Online,Credit Card
O002528,C01755,P0041,2024-10-06,4,93.16,0.15,3.75,Central,Online,Bank Transfer
O002529,C02262,P0036,2025-04-22,6,250.91,0.1,4.09,West,Online,PayPal
O002530,C01824,P0054,2025-05-23,1,289.95,0.0,24.75,West,Online,Credit Card
O002531,C02231,P0070,2025-10-01,2,123.58,0.2,12.91,West,Online,Debit Card
O002532,C00272,P0046,2025-08-20,1,527.57,0.05,10.82,Central,Retail Store,PayPal
O002533,C02493,P0081,2025-02-03,1,51.36,0.2,14.89,West,Online,PayPal
O002534,C01816,P0053,2024-07-29,2,316.62,0.2,17.92,Central,Online,Credit Card
O002535,C01633,P0011,2024-06-03,1,620.88,0.05,5.08,West,Retail Store,Debit Card
O002536,C02469,P0004,2025-10-09,3,778.99,0.15,5.98,East,Online,Credit Card
O002537,C02323,P0083,2025-07-06,2,64.02,0.05,13.99,West,Retail Store,Credit Card
O002538,C00549,P0004,2025-10-26,3,778.99,0.0,18.59,East,Partner,Bank Transfer
O002539,C02442,P0005,2024-05-01,1,916.2,0.1,20.04,East,Online,Bank Transfer
O002540,C02415,P0072,2024-05-27,1,12.41,0.1,8.69,East,Partner,Debit Card
O002541,C02095,P0085,2025-03-23,2,128.94,0.1,7.96,South,Partner,Credit Card
O002542,C01296,P0006,2025-03-06,2,877.9,0.05,21.9,South,Online,Bank Transfer
O002543,C00923,P0025,2024-12-12,1,27.18,0.05,12.45,Central,Online,Bank Transfer
O002544,C00416,P0022,2025-11-04,4,910.71,0.0,10.16,East,Online,PayPal
O002545,C00175,P0088,2024-11-21,2,89.32,0.0,14.31,West,Online,Credit Card
O002546,C02472,P0087,2024-08-15,2,50.59,0.15,3.51,Central,Retail Store,PayPal
O002547,C01506,P0066,2025-07-04,1,718.11,0.0,22.47,East,Online,PayPal
O002548,C00211,P0084,2025-12-19,1,185.31,0.0,21.64,East,Partner,PayPal
O002549,C00813,P0052,2025-07-02,6,120.9,0.0,20.93,North,Online,Bank Transfer
O002550,C02187,P0078,2024-03-17,3,210.4,0.1,16.4,Central,Retail Store,Bank Transfer
O002551,C02203,P0007,2024-05-25,1,787.65,0.0,10.54,East,Retail Store,PayPal
O002552,C02099,P0038,2024-09-26,1,323.52,0.05,3.06,West,Online,PayPal
O002553,C00950,P0055,2025-03-13,5,163.36,0.2,7.4,West,Online,Bank Transfer
O002554,C00552,P0079,2024-11-22,2,95.49,0.2,22.04,Central,Online,Debit Card
O002555,C01455,P0075,2025-05-25,1,44.45,0.15,17.41,North,Partner,Debit Card
O002556,C00957,P0014,2025-06-05,1,1303.2,0.1,18.49,East,Retail Store,Debit Card
O002557,C00560,P0073,2024-03-31,1,162.4,0.0,16.96,West,Partner,PayPal
O002558,C00929,P0030,2024-06-28,1,490.45,0.05,4.05,West,Partner,PayPal
O002559,C01422,P0081,2024-09-17,2,51.36,0.1,3.04,East,Online,Bank Transfer
O002560,C01912,P0027,2024-11-03,1,319.74,0.05,11.25,Central,Retail Store,PayPal
O002561,C00502,P0045,2025-10-09,2,149.31,0.1,23.24,East,Online,Credit Card
O002562,C01995,P0035,2025-09-16,1,137.3,0.0,2.8,West,Online,PayPal
O002563,C00662,P0022,2024-03-19,2,910.71,0.0,17.02,Central,Online,Credit Card
O002564,C01175,P0013,2024-08-21,3,310.93,0.0,11.2,West,Retail Store,Bank Transfer
O002565,C00240,P0076,2024-09-18,3,145.15,0.0,8.98,North,Retail Store,Bank Transfer
O002566,C00527,P0076,2024-05-08,2,145.15,0.0,24.35,East,Retail Store,Debit Card
O002567,C00118,P0020,2025-03-10,5,797.9,0.15,15.44,North,Online,Credit Card
O002568,C02397,P0050,2025-12-25,3,668.03,0.0,11.85,North,Online,Debit Card
